Driver,Team,GP,Rule_Era,AirTemp_p1,Humidity_p1,Pressure_p1,Rainfall_p1,laptime_sum_sectortimes_p1,LapTimeDiff_p1,Compound_p1,AirTemp_p2,Humidity_p2,Pressure_p2,Rainfall_p2,laptime_sum_sectortimes_p2,LapTimeDiff_p2,Compound_p2,AirTemp_p3,Humidity_p3,Pressure_p3,Rainfall_p3,laptime_sum_sectortimes_p3,LapTimeDiff_p3,Compound_p3,Sprint-Session,AirTemp_sprint_quali,Humidity_sprint_quali,Pressure_sprint_quali,Rainfall_sprint_quali,laptime_sum_sectortimes_sprint_quali,LapTimeDiff_sprint_quali,Compound_sprint_quali,AirTemp_quali,Humidity_quali,Pressure_quali,Rainfall_quali,Compound_quali,Season,Sprint_Race_Era,Sprint_Weekend,race_round,gp_id,Team_Lineage,Type,Direction,Circut_length,Turns,Pace_profile,Flat_out_run,Slow_turns,Medium_turns,High_speed_turns,Turn_density,Complexity_label
VER,Red Bull Racing,Azerbaijan GP,High-Downforce,23.0,41.5,1019.9,0.0,105.559,1.316999999999993,SOFT,19.8,59.1,1018.5,0.0,102.911,0.1159999999999996,ULTRASOFT,23.6,42.8,1015.1,0.0,103.519,0.4280000000000115,ULTRASOFT,,,,,,,,,22.9,45.9,1015.0,0.0,ULTRASOFT,2018,2023-2026,0,4,3,Red Bull Racing,Street,Anti-clockwise,6.0,20,Low-speed,2200,12,5,3,3.33,Twisty
ALO,McLaren,Azerbaijan GP,High-Downforce,22.8,40.2,1019.9,0.0,106.465,2.222999999999999,ULTRASOFT,19.8,59.1,1018.5,0.0,103.7,0.9050000000000012,ULTRASOFT,24.3,40.6,1015.3,0.0,104.763,1.6720000000000113,ULTRASOFT,,,,,,,,,22.7,46.2,1015.2,0.0,ULTRASOFT,2018,2023-2026,0,4,3,McLaren,Street,Anti-clockwise,6.0,20,Low-speed,2200,12,5,3,3.33,Twisty
SIR,Williams,Azerbaijan GP,High-Downforce,22.9,40.2,1019.9,0.0,106.48,2.2379999999999995,SUPERSOFT,19.6,59.1,1018.6,0.0,105.007,2.2120000000000037,ULTRASOFT,24.3,40.7,1015.3,0.0,104.534,1.443000000000012,ULTRASOFT,,,,,,,,,22.7,46.2,1015.2,0.0,ULTRASOFT,2018,2023-2026,0,4,3,Williams,Street,Anti-clockwise,6.0,20,Low-speed,2200,12,5,3,3.33,Twisty
GAS,Toro Rosso,Azerbaijan GP,High-Downforce,22.3,41.3,1019.5,0.0,106.492,2.25,SUPERSOFT,19.7,59.4,1018.6,0.0,104.712,1.9170000000000016,ULTRASOFT,23.6,43.0,1015.1,0.0,104.905,1.8140000000000072,ULTRASOFT,,,,,,,,,22.4,46.8,1015.2,1.0,ULTRASOFT,2018,2023-2026,0,4,3,Toro Rosso-AlphaTauri-RB-Racing Bulls,Street,Anti-clockwise,6.0,20,Low-speed,2200,12,5,3,3.33,Twisty
VET,Ferrari,Azerbaijan GP,High-Downforce,22.1,41.1,1019.6,0.0,106.513,2.271000000000001,ULTRASOFT,19.3,60.2,1018.7,0.0,104.127,1.3319999999999936,ULTRASOFT,24.1,41.5,1015.0,0.0,103.091,0.0,ULTRASOFT,,,,,,,,,22.7,46.5,1015.2,0.0,ULTRASOFT,2018,2023-2026,0,4,3,Ferrari,Street,Anti-clockwise,6.0,20,Low-speed,2200,12,5,3,3.33,Twisty
STR,Williams,Azerbaijan GP,High-Downforce,22.9,40.1,1019.8,0.0,106.59,2.347999999999999,SUPERSOFT,19.8,59.1,1018.5,0.0,104.459,1.6640000000000017,ULTRASOFT,24.3,40.4,1015.7,0.0,104.123,1.032000000000011,ULTRASOFT,,,,,,,,,22.7,46.2,1015.2,0.0,ULTRASOFT,2018,2023-2026,0,4,3,Williams,Street,Anti-clockwise,6.0,20,Low-speed,2200,12,5,3,3.33,Twisty
HAR,Toro Rosso,Azerbaijan GP,High-Downforce,22.1,40.7,1019.6,0.0,106.747,2.5049999999999955,SUPERSOFT,19.8,58.5,1018.6,0.0,105.051,2.256,ULTRASOFT,24.3,41.4,1015.1,0.0,106.186,3.095000000000013,ULTRASOFT,,,,,,,,,22.3,46.8,1015.2,1.0,ULTRASOFT,2018,2023-2026,0,4,3,Toro Rosso-AlphaTauri-RB-Racing Bulls,Street,Anti-clockwise,6.0,20,Low-speed,2200,12,5,3,3.33,Twisty
HUL,Renault,Azerbaijan GP,High-Downforce,23.1,39.8,1019.9,0.0,106.749,2.506999999999991,SUPERSOFT,19.9,59.0,1018.6,0.0,104.091,1.2959999999999925,ULTRASOFT,23.7,42.1,1015.2,0.0,105.456,2.365000000000009,SUPERSOFT,,,,,,,,,22.8,45.9,1014.9,0.0,ULTRASOFT,2018,2023-2026,0,4,3,Alpine-Renault,Street,Anti-clockwise,6.0,20,Low-speed,2200,12,5,3,3.33,Twisty
RAI,Ferrari,Azerbaijan GP,High-Downforce,22.5,41.9,1019.9,0.0,106.861,2.619,ULTRASOFT,19.7,59.4,1018.6,0.0,102.864,0.0690000000000026,ULTRASOFT,24.1,41.5,1015.0,0.0,103.493,0.402000000000001,ULTRASOFT,,,,,,,,,22.7,46.5,1015.2,0.0,ULTRASOFT,2018,2023-2026,0,4,3,Ferrari,Street,Anti-clockwise,6.0,20,Low-speed,2200,12,5,3,3.33,Twisty
LEC,Sauber,Azerbaijan GP,High-Downforce,23.1,39.8,1019.9,0.0,106.875,2.632999999999996,ULTRASOFT,19.5,59.8,1018.6,0.0,104.94,2.144999999999996,ULTRASOFT,24.0,41.3,1015.2,0.0,105.21800000000002,2.127000000000024,ULTRASOFT,,,,,,,,,22.8,45.9,1015.1,0.0,ULTRASOFT,2018,2023-2026,0,4,3,Sauber-Alfa Romeo-Kick Sauber-Audi,Street,Anti-clockwise,6.0,20,Low-speed,2200,12,5,3,3.33,Twisty
ERI,Sauber,Azerbaijan GP,High-Downforce,23.0,39.0,1019.8,0.0,107.073,2.830999999999989,ULTRASOFT,20.0,56.7,1018.9,0.0,106.042,3.247,SOFT,24.2,41.3,1015.2,0.0,105.91,2.8190000000000026,ULTRASOFT,,,,,,,,,22.4,46.6,1015.1,0.0,ULTRASOFT,2018,2023-2026,0,4,3,Sauber-Alfa Romeo-Kick Sauber-Audi,Street,Anti-clockwise,6.0,20,Low-speed,2200,12,5,3,3.33,Twisty
MAG,Haas F1 Team,Azerbaijan GP,High-Downforce,22.2,41.8,1019.8,0.0,107.434,3.191999999999993,ULTRASOFT,19.7,59.4,1018.6,0.0,103.977,1.1820000000000022,ULTRASOFT,24.0,41.9,1015.1,0.0,103.958,0.8670000000000044,ULTRASOFT,,,,,,,,,22.8,45.9,1015.1,0.0,ULTRASOFT,2018,2023-2026,0,4,3,Haas F1 Team,Street,Anti-clockwise,6.0,20,Low-speed,2200,12,5,3,3.33,Twisty
VAN,McLaren,Azerbaijan GP,High-Downforce,22.2,41.8,1019.8,0.0,107.967,3.7249999999999934,ULTRASOFT,20.0,58.4,1018.8,0.0,105.288,2.492999999999995,SUPERSOFT,23.6,42.8,1015.1,0.0,105.505,2.414000000000001,ULTRASOFT,,,,,,,,,22.6,46.2,1015.2,0.0,ULTRASOFT,2018,2023-2026,0,4,3,McLaren,Street,Anti-clockwise,6.0,20,Low-speed,2200,12,5,3,3.33,Twisty
SAI,Renault,Azerbaijan GP,High-Downforce,23.3,40.1,1019.9,0.0,108.741,4.498999999999995,SOFT,19.7,59.2,1018.7,0.0,103.834,1.0390000000000017,ULTRASOFT,23.9,41.8,1015.2,0.0,105.43200000000002,2.3410000000000224,SUPERSOFT,,,,,,,,,22.8,45.9,1014.9,0.0,ULTRASOFT,2018,2023-2026,0,4,3,Alpine-Renault,Street,Anti-clockwise,6.0,20,Low-speed,2200,12,5,3,3.33,Twisty
RIC,Red Bull Racing,Bahrain GP,High-Downforce,30.2,37.2,1006.2,0.0,91.06,0.0,SOFT,27.1,51.5,1006.1,0.0,90.751,0.9339999999999976,SOFT,29.4,41.2,1008.5,0.0,90.452,0.5840000000000032,SUPERSOFT,,,,,,,,,28.6,35.6,1008.7,0.0,SUPERSOFT,2018,2023-2026,0,2,1,Red Bull Racing,Race,Clockwise,5.41,15,Balanced-high speed,1120,4,7,4,2.77,Flowing
BOT,Mercedes,Bahrain GP,High-Downforce,30.2,37.2,1006.8,0.0,91.364,0.304000000000002,SOFT,26.9,51.0,1006.3,0.0,90.38,0.5629999999999882,SUPERSOFT,30.2,43.4,1008.4,0.0,90.781,0.9130000000000108,,,,,,,,,,28.6,35.6,1008.7,0.0,SUPERSOFT,2018,2023-2026,0,2,1,Mercedes,Race,Clockwise,5.41,15,Balanced-high speed,1120,4,7,4,2.77,Flowing
RAI,Ferrari,Bahrain GP,High-Downforce,30.6,36.5,1006.6,0.0,91.458,0.3979999999999961,SOFT,27.0,51.8,1006.3,0.0,89.81700000000001,0.0,SUPERSOFT,28.8,45.6,1008.4,0.0,89.868,0.0,SUPERSOFT,,,,,,,,,28.6,35.2,1008.6,0.0,SUPERSOFT,2018,2023-2026,0,2,1,Ferrari,Race,Clockwise,5.41,15,Balanced-high speed,1120,4,7,4,2.77,Flowing
VET,Ferrari,Bahrain GP,High-Downforce,30.5,36.9,1006.5,0.0,91.47,0.4099999999999966,SOFT,27.0,50.8,1006.4,0.0,89.828,0.0109999999999956,SUPERSOFT,29.3,44.8,1008.4,0.0,90.719,0.8509999999999991,SUPERSOFT,,,,,,,,,28.6,35.6,1008.7,0.0,SUPERSOFT,2018,2023-2026,0,2,1,Ferrari,Race,Clockwise,5.41,15,Balanced-high speed,1120,4,7,4,2.77,Flowing
HAM,Mercedes,Bahrain GP,High-Downforce,30.2,37.2,1006.8,0.0,92.272,1.2120000000000033,SOFT,26.9,51.0,1006.3,0.0,90.472,0.6549999999999869,SUPERSOFT,28.7,44.8,1008.4,0.0,90.691,0.8230000000000075,SUPERSOFT,,,,,,,,,28.6,35.6,1008.7,0.0,SUPERSOFT,2018,2023-2026,0,2,1,Mercedes,Race,Clockwise,5.41,15,Balanced-high speed,1120,4,7,4,2.77,Flowing
GRO,Haas F1 Team,Bahrain GP,High-Downforce,30.1,37.3,1006.8,0.0,92.516,1.456000000000003,SUPERSOFT,26.9,51.0,1006.3,0.0,91.591,1.7739999999999867,SUPERSOFT,29.2,42.9,1008.6,0.0,91.513,1.6450000000000102,SUPERSOFT,,,,,,,,,27.8,47.6,1008.7,0.0,SUPERSOFT,2018,2023-2026,0,2,1,Haas F1 Team,Race,Clockwise,5.41,15,Balanced-high speed,1120,4,7,4,2.77,Flowing
GAS,Toro Rosso,Bahrain GP,High-Downforce,30.2,37.2,1006.8,0.0,92.779,1.718999999999994,SOFT,26.9,51.0,1006.3,0.0,91.232,1.414999999999992,SUPERSOFT,29.2,42.9,1008.6,0.0,91.438,1.5700000000000074,SUPERSOFT,,,,,,,,,28.5,35.4,1008.7,0.0,SUPERSOFT,2018,2023-2026,0,2,1,Toro Rosso-AlphaTauri-RB-Racing Bulls,Race,Clockwise,5.41,15,Balanced-high speed,1120,4,7,4,2.77,Flowing
SAI,Renault,Bahrain GP,High-Downforce,30.2,36.8,1006.7,0.0,92.885,1.8250000000000028,SUPERSOFT,27.0,50.8,1006.4,0.0,91.601,1.7839999999999918,SUPERSOFT,29.4,41.2,1008.5,0.0,91.2,1.3320000000000078,SUPERSOFT,,,,,,,,,28.5,35.4,1008.7,0.0,SUPERSOFT,2018,2023-2026,0,2,1,Alpine-Renault,Race,Clockwise,5.41,15,Balanced-high speed,1120,4,7,4,2.77,Flowing
MAG,Haas F1 Team,Bahrain GP,High-Downforce,30.0,37.3,1006.8,0.0,92.971,1.9110000000000011,SUPERSOFT,26.9,51.0,1006.3,0.0,91.969,2.151999999999987,SUPERSOFT,29.2,42.9,1008.6,0.0,91.737,1.869,SUPERSOFT,,,,,,,,,28.6,35.6,1008.7,0.0,SUPERSOFT,2018,2023-2026,0,2,1,Haas F1 Team,Race,Clockwise,5.41,15,Balanced-high speed,1120,4,7,4,2.77,Flowing
HUL,Renault,Bahrain GP,High-Downforce,30.2,36.8,1006.7,0.0,93.10399999999998,2.0439999999999827,SUPERSOFT,27.0,51.1,1006.2,0.0,91.22,1.4029999999999916,SUPERSOFT,29.4,41.2,1008.5,0.0,91.144,1.2760000000000105,SUPERSOFT,,,,,,,,,28.5,35.4,1008.7,0.0,SUPERSOFT,2018,2023-2026,0,2,1,Alpine-Renault,Race,Clockwise,5.41,15,Balanced-high speed,1120,4,7,4,2.77,Flowing
ALO,McLaren,Bahrain GP,High-Downforce,30.0,37.2,1006.9,0.0,93.223,2.1629999999999967,SUPERSOFT,27.0,50.8,1006.4,0.0,91.282,1.4649999999999892,SUPERSOFT,29.2,42.9,1008.6,0.0,91.445,1.5769999999999982,SUPERSOFT,,,,,,,,,28.2,40.9,1008.7,0.0,SUPERSOFT,2018,2023-2026,0,2,1,McLaren,Race,Clockwise,5.41,15,Balanced-high speed,1120,4,7,4,2.77,Flowing
LEC,Sauber,Bahrain GP,High-Downforce,30.1,37.3,1006.8,0.0,93.278,2.2180000000000035,SOFT,27.0,51.1,1006.2,0.0,92.372,2.5549999999999926,SUPERSOFT,29.2,42.9,1008.6,0.0,92.047,2.179000000000002,SUPERSOFT,,,,,,,,,28.3,45.1,1008.7,0.0,SUPERSOFT,2018,2023-2026,0,2,1,Sauber-Alfa Romeo-Kick Sauber-Audi,Race,Clockwise,5.41,15,Balanced-high speed,1120,4,7,4,2.77,Flowing
VAN,McLaren,Bahrain GP,High-Downforce,30.2,37.5,1006.6,0.0,93.364,2.304000000000002,SUPERSOFT,27.0,50.7,1006.4,0.0,91.422,1.6049999999999898,SUPERSOFT,29.3,42.0,1008.5,0.0,91.86,1.9920000000000044,,,,,,,,,,28.2,40.9,1008.7,0.0,SUPERSOFT,2018,2023-2026,0,2,1,McLaren,Race,Clockwise,5.41,15,Balanced-high speed,1120,4,7,4,2.77,Flowing
STR,Williams,Bahrain GP,High-Downforce,30.0,37.3,1006.8,0.0,93.379,2.3190000000000026,SOFT,27.1,50.2,1006.4,0.0,92.382,2.5649999999999977,SUPERSOFT,28.9,44.2,1008.5,0.0,92.865,2.997,SUPERSOFT,,,,,,,,,27.8,47.6,1008.7,0.0,SUPERSOFT,2018,2023-2026,0,2,1,Williams,Race,Clockwise,5.41,15,Balanced-high speed,1120,4,7,4,2.77,Flowing
SIR,Williams,Bahrain GP,High-Downforce,30.1,37.7,1006.8,0.0,93.467,2.4069999999999965,SOFT,26.9,51.0,1006.3,0.0,92.474,2.6569999999999965,SUPERSOFT,29.1,43.2,1008.5,0.0,92.463,2.594999999999999,SUPERSOFT,,,,,,,,,27.8,47.6,1008.7,0.0,SUPERSOFT,2018,2023-2026,0,2,1,Williams,Race,Clockwise,5.41,15,Balanced-high speed,1120,4,7,4,2.77,Flowing
HAR,Toro Rosso,Bahrain GP,High-Downforce,30.2,36.8,1006.8,0.0,93.497,2.4369999999999976,SOFT,27.0,50.7,1006.4,0.0,92.908,3.090999999999994,SUPERSOFT,29.1,43.2,1008.5,0.0,91.46,1.5919999999999987,SUPERSOFT,,,,,,,,,28.3,40.5,1008.7,0.0,SUPERSOFT,2018,2023-2026,0,2,1,Toro Rosso-AlphaTauri-RB-Racing Bulls,Race,Clockwise,5.41,15,Balanced-high speed,1120,4,7,4,2.77,Flowing
ERI,Sauber,Bahrain GP,High-Downforce,30.2,36.8,1006.7,0.0,93.508,2.4479999999999933,SOFT,27.1,50.2,1006.4,0.0,92.733,2.915999999999997,SUPERSOFT,29.3,42.0,1008.5,0.0,91.859,1.991,SUPERSOFT,,,,,,,,,28.3,45.1,1008.7,0.0,SUPERSOFT,2018,2023-2026,0,2,1,Sauber-Alfa Romeo-Kick Sauber-Audi,Race,Clockwise,5.41,15,Balanced-high speed,1120,4,7,4,2.77,Flowing
PER,Force India,Bahrain GP,High-Downforce,30.1,37.7,1006.8,0.0,93.662,2.602000000000004,MEDIUM,27.1,50.3,1006.3,0.0,91.868,2.050999999999988,SOFT,29.2,42.9,1008.6,0.0,91.564,1.695999999999998,SUPERSOFT,,,,,,,,,28.3,40.5,1008.7,0.0,SUPERSOFT,2018,2023-2026,0,2,1,Force India-Racing Point-Aston Martin,Race,Clockwise,5.41,15,Balanced-high speed,1120,4,7,4,2.77,Flowing
OCO,Force India,Bahrain GP,High-Downforce,30.3,36.6,1006.2,0.0,93.794,2.7339999999999947,MEDIUM,27.1,49.9,1006.5,0.0,91.809,1.9919999999999904,SOFT,29.1,43.2,1008.5,0.0,91.554,1.686000000000007,SUPERSOFT,,,,,,,,,28.5,35.4,1008.7,0.0,SUPERSOFT,2018,2023-2026,0,2,1,Force India-Racing Point-Aston Martin,Race,Clockwise,5.41,15,Balanced-high speed,1120,4,7,4,2.77,Flowing
VER,Red Bull Racing,Bahrain GP,High-Downforce,30.4,35.8,1007.5,0.0,189.423,98.363,MEDIUM,27.2,49.2,1006.5,0.0,90.745,0.9279999999999972,SOFT,29.3,42.0,1008.5,0.0,90.393,0.5250000000000057,SUPERSOFT,,,,,,,,,28.2,45.8,1008.6,0.0,SUPERSOFT,2018,2023-2026,0,2,1,Red Bull Racing,Race,Clockwise,5.41,15,Balanced-high speed,1120,4,7,4,2.77,Flowing
VET,Ferrari,Belgian GP,High-Downforce,16.1,69.2,965.6,0.0,104.358,0.0,SOFT,17.3,48.0,965.6,0.0,104.129,0.7740000000000009,SUPERSOFT,13.4,62.0,964.4,0.0,102.661,0.0,SUPERSOFT,,,,,,,,,12.4,71.5,965.1,0.0,INTERMEDIATE,2018,2023-2026,0,13,12,Ferrari,Race,Clockwise,7.0,20,High-speed,1500,4,7,9,2.86,Flowing
VER,Red Bull Racing,Belgian GP,High-Downforce,16.3,63.6,965.5,0.0,104.509,0.1509999999999962,SOFT,17.2,47.9,965.6,0.0,104.046,0.6910000000000025,SUPERSOFT,12.7,64.1,964.6,0.0,104.048,1.3870000000000005,SUPERSOFT,,,,,,,,,12.9,64.9,965.0,1.0,INTERMEDIATE,2018,2023-2026,0,13,12,Red Bull Racing,Race,Clockwise,7.0,20,High-speed,1500,4,7,9,2.86,Flowing
HAM,Mercedes,Belgian GP,High-Downforce,14.4,78.1,965.7,0.0,104.676,0.3179999999999978,SOFT,17.0,49.4,965.7,0.0,103.523,0.1679999999999921,SUPERSOFT,13.5,63.5,964.3,0.0,102.798,0.1370000000000004,SUPERSOFT,,,,,,,,,12.6,71.6,965.0,0.0,INTERMEDIATE,2018,2023-2026,0,13,12,Mercedes,Race,Clockwise,7.0,20,High-speed,1500,4,7,9,2.86,Flowing
RAI,Ferrari,Belgian GP,High-Downforce,15.1,74.3,965.7,0.0,104.718,0.3599999999999994,SOFT,17.2,48.9,965.7,0.0,103.355,0.0,SUPERSOFT,13.4,62.0,964.4,0.0,102.72400000000002,0.0630000000000166,SUPERSOFT,,,,,,,,,13.2,66.8,964.9,1.0,INTERMEDIATE,2018,2023-2026,0,13,12,Ferrari,Race,Clockwise,7.0,20,High-speed,1500,4,7,9,2.86,Flowing
BOT,Mercedes,Belgian GP,High-Downforce,16.4,67.1,965.6,0.0,104.724,0.3659999999999996,MEDIUM,17.1,48.0,965.6,0.0,103.803,0.4479999999999933,SUPERSOFT,12.9,64.6,964.4,0.0,103.464,0.8029999999999973,SUPERSOFT,,,,,,,,,15.1,52.0,964.6,0.0,SOFT,2018,2023-2026,0,13,12,Mercedes,Race,Clockwise,7.0,20,High-speed,1500,4,7,9,2.86,Flowing
RIC,Red Bull Racing,Belgian GP,High-Downforce,15.5,64.0,965.8,0.0,105.558,1.2000000000000028,SUPERSOFT,17.2,48.6,965.6,0.0,104.25,0.894999999999996,SUPERSOFT,13.0,64.4,964.3,0.0,104.479,1.8179999999999976,SOFT,,,,,,,,,12.9,64.9,965.0,1.0,INTERMEDIATE,2018,2023-2026,0,13,12,Red Bull Racing,Race,Clockwise,7.0,20,High-speed,1500,4,7,9,2.86,Flowing
HUL,Renault,Belgian GP,High-Downforce,16.4,68.2,965.5,0.0,105.951,1.592999999999989,SUPERSOFT,17.1,49.2,965.6,0.0,105.753,2.397999999999996,SUPERSOFT,13.5,63.5,964.3,0.0,105.464,2.8029999999999973,SUPERSOFT,,,,,,,,,14.9,53.0,964.3,0.0,SUPERSOFT,2018,2023-2026,0,13,12,Alpine-Renault,Race,Clockwise,7.0,20,High-speed,1500,4,7,9,2.86,Flowing
SAI,Renault,Belgian GP,High-Downforce,15.5,66.0,965.6,0.0,106.21,1.8519999999999897,SUPERSOFT,17.2,48.6,965.6,0.0,105.481,2.1259999999999906,SUPERSOFT,13.0,64.4,964.3,0.0,105.925,3.263999999999996,SOFT,,,,,,,,,14.7,54.5,964.5,0.0,SUPERSOFT,2018,2023-2026,0,13,12,Alpine-Renault,Race,Clockwise,7.0,20,High-speed,1500,4,7,9,2.86,Flowing
GAS,Toro Rosso,Belgian GP,High-Downforce,16.7,65.2,965.5,0.0,106.3,1.941999999999993,SOFT,17.4,49.0,965.6,0.0,106.08,2.7249999999999943,SUPERSOFT,13.2,62.7,964.2,0.0,106.182,3.521000000000001,SUPERSOFT,,,,,,,,,15.1,53.2,964.5,0.0,SUPERSOFT,2018,2023-2026,0,13,12,Toro Rosso-AlphaTauri-RB-Racing Bulls,Race,Clockwise,7.0,20,High-speed,1500,4,7,9,2.86,Flowing
GRO,Haas F1 Team,Belgian GP,High-Downforce,16.4,68.2,965.5,0.0,106.387,2.0289999999999964,SUPERSOFT,17.3,48.0,965.6,0.0,105.817,2.461999999999989,SUPERSOFT,12.8,65.8,964.4,0.0,105.814,3.152999999999992,SOFT,,,,,,,,,12.6,71.6,965.0,0.0,INTERMEDIATE,2018,2023-2026,0,13,12,Haas F1 Team,Race,Clockwise,7.0,20,High-speed,1500,4,7,9,2.86,Flowing
LEC,Sauber,Belgian GP,High-Downforce,16.4,67.1,965.6,0.0,106.554,2.195999999999998,SUPERSOFT,17.1,49.1,965.7,0.0,105.622,2.266999999999996,SUPERSOFT,12.7,64.1,964.6,0.0,104.963,2.3019999999999925,SUPERSOFT,,,,,,,,,15.1,52.0,964.6,0.0,SUPERSOFT,2018,2023-2026,0,13,12,Sauber-Alfa Romeo-Kick Sauber-Audi,Race,Clockwise,7.0,20,High-speed,1500,4,7,9,2.86,Flowing
ERI,Sauber,Belgian GP,High-Downforce,16.3,65.8,965.5,0.0,106.557,2.198999999999998,SUPERSOFT,17.1,49.1,965.7,0.0,105.537,2.182000000000002,SUPERSOFT,12.7,64.1,964.6,0.0,105.536,2.875,SUPERSOFT,,,,,,,,,15.2,53.2,964.5,0.0,SUPERSOFT,2018,2023-2026,0,13,12,Sauber-Alfa Romeo-Kick Sauber-Audi,Race,Clockwise,7.0,20,High-speed,1500,4,7,9,2.86,Flowing
HAR,Toro Rosso,Belgian GP,High-Downforce,16.6,67.0,965.6,0.0,106.932,2.573999999999998,SOFT,17.3,48.0,965.6,0.0,106.337,2.9819999999999998,SUPERSOFT,13.1,63.6,964.2,0.0,106.259,3.597999999999999,SUPERSOFT,,,,,,,,,15.1,53.2,964.5,0.0,SUPERSOFT,2018,2023-2026,0,13,12,Toro Rosso-AlphaTauri-RB-Racing Bulls,Race,Clockwise,7.0,20,High-speed,1500,4,7,9,2.86,Flowing
STR,Williams,Belgian GP,High-Downforce,16.4,67.1,965.6,0.0,106.965,2.6069999999999998,SUPERSOFT,17.4,47.5,965.5,0.0,106.47,3.114999999999995,SUPERSOFT,13.2,64.0,964.3,0.0,106.502,3.840999999999994,SUPERSOFT,,,,,,,,,15.1,53.7,964.5,0.0,SUPERSOFT,2018,2023-2026,0,13,12,Williams,Race,Clockwise,7.0,20,High-speed,1500,4,7,9,2.86,Flowing
MAG,Haas F1 Team,Belgian GP,High-Downforce,15.8,65.3,965.6,0.0,107.012,2.6539999999999964,SUPERSOFT,17.2,47.8,965.6,0.0,106.078,2.722999999999999,SUPERSOFT,13.2,64.0,964.3,0.0,106.087,3.426000000000002,SOFT,,,,,,,,,12.9,64.9,965.0,1.0,INTERMEDIATE,2018,2023-2026,0,13,12,Haas F1 Team,Race,Clockwise,7.0,20,High-speed,1500,4,7,9,2.86,Flowing
SIR,Williams,Belgian GP,High-Downforce,14.9,74.8,965.7,0.0,107.367,3.0090000000000003,SUPERSOFT,17.2,48.9,965.7,0.0,106.451,3.095999999999989,SUPERSOFT,13.0,64.3,964.3,0.0,106.63,3.968999999999994,SUPERSOFT,,,,,,,,,15.1,53.7,964.5,0.0,SUPERSOFT,2018,2023-2026,0,13,12,Williams,Race,Clockwise,7.0,20,High-speed,1500,4,7,9,2.86,Flowing
VAN,McLaren,Belgian GP,High-Downforce,16.4,68.2,965.5,0.0,107.452,3.093999999999994,SOFT,17.2,48.7,965.5,0.0,106.496,3.140999999999991,SUPERSOFT,13.4,66.4,964.2,0.0,107.061,4.400000000000006,MEDIUM,,,,,,,,,15.1,53.7,964.5,0.0,SUPERSOFT,2018,2023-2026,0,13,12,McLaren,Race,Clockwise,7.0,20,High-speed,1500,4,7,9,2.86,Flowing
PER,Racing Point,Belgian GP,High-Downforce,,,,,,,,17.4,47.5,965.5,0.0,104.662,1.3070000000000022,SUPERSOFT,13.2,64.0,964.3,0.0,105.341,2.6799999999999926,SOFT,,,,,,,,,12.6,71.6,965.0,0.0,INTERMEDIATE,2018,2023-2026,0,13,12,Force India-Racing Point-Aston Martin,Race,Clockwise,7.0,20,High-speed,1500,4,7,9,2.86,Flowing
ALO,McLaren,Belgian GP,High-Downforce,,,,,,,,17.0,48.9,965.6,0.0,106.153,2.798000000000002,SUPERSOFT,12.2,70.2,964.2,0.0,106.942,4.280999999999992,MEDIUM,,,,,,,,,15.2,52.9,964.5,0.0,SUPERSOFT,2018,2023-2026,0,13,12,McLaren,Race,Clockwise,7.0,20,High-speed,1500,4,7,9,2.86,Flowing
OCO,Racing Point,Belgian GP,High-Downforce,,,,,,,,17.5,48.3,965.7,0.0,105.935,2.5799999999999983,SUPERSOFT,12.9,64.4,964.2,0.0,105.485,2.823999999999998,SOFT,,,,,,,,,12.4,71.5,965.1,0.0,INTERMEDIATE,2018,2023-2026,0,13,12,Force India-Racing Point-Aston Martin,Race,Clockwise,7.0,20,High-speed,1500,4,7,9,2.86,Flowing
VER,Red Bull Racing,Brazilian GP,High-Downforce,21.0,74.5,930.3,0.0,69.011,0.0,SUPERSOFT,19.6,80.0,928.0,0.0,69.339,0.492999999999995,SUPERSOFT,25.1,56.3,925.3,0.0,68.733,0.7850000000000108,SUPERSOFT,,,,,,,,,21.6,81.4,923.7,0.0,SUPERSOFT,2018,2023-2026,0,20,19,Red Bull Racing,Race,Anti-clockwise,4.31,15,Balanced,900,4,6,5,3.48,Twisty
VET,Ferrari,Brazilian GP,High-Downforce,21.6,72.2,930.2,0.0,69.06,0.0490000000000065,SUPERSOFT,19.9,80.2,928.1,0.0,68.919,0.0729999999999932,SUPERSOFT,24.5,58.2,925.3,0.0,67.948,0.0,SUPERSOFT,,,,,,,,,21.6,81.4,923.8,1.0,SUPERSOFT,2018,2023-2026,0,20,19,Ferrari,Race,Anti-clockwise,4.31,15,Balanced,900,4,6,5,3.48,Twisty
HAM,Mercedes,Brazilian GP,High-Downforce,21.0,74.5,930.3,0.0,69.107,0.0960000000000036,SUPERSOFT,19.8,80.6,928.1,0.0,68.849,0.0030000000000001,SUPERSOFT,24.4,58.2,925.3,0.0,68.16499999999999,0.2169999999999987,SUPERSOFT,,,,,,,,,21.4,81.7,923.7,0.0,SUPERSOFT,2018,2023-2026,0,20,19,Mercedes,Race,Anti-clockwise,4.31,15,Balanced,900,4,6,5,3.48,Twisty
